0.153	-0.489
-0.509	0.346
-1.245	-3.350
-0.997	-6.530
-0.731	0.911
0.573	-2.216
0.179	-11.915
-0.365	-11.441
-0.893	-4.338
-0.724	0.300
0.341	-1.178
0.248	-4.883
-0.723	-1.026
-0.252	-0.562
-1.460	-2.205
-1.198	-4.189
-1.451	-2.127
-0.499	2.128
-0.071	-5.125
0.287	-10.071
-0.184	-3.092
0.698	0.728
0.877	2.580
1.252	-4.441
-0.078	-3.619
-0.059	1.422
-0.448	1.159
-1.244	-4.898
-0.825	-5.888
-0.775	-2.513
-0.484	-3.754
-0.453	-12.103
-1.153	-11.060
-1.438	-2.852
-0.528	-1.757
0.027	-3.553
0.340	-9.065
-0.787	-3.564
0.136	0.346
-0.619	-1.719
-0.954	-4.332
-0.590	-1.154
-0.059	1.739
-0.128	-3.681
-0.194	-12.554
-1.282	-7.199
-0.080	-3.239
0.286	-3.269
0.828	-7.663
0.009	-9.230
-0.514	-3.322
-0.592	-0.660
-1.387	-4.858
-1.460	-3.131
-0.902	-1.691
-0.955	-0.855
-0.451	-9.443
-1.014	-11.680
-1.768	-3.072
-0.405	-1.870
-0.648	-3.950
0.367	-7.438
-0.560	-4.052
0.303	0.611
-0.084	-1.078
-0.650	-5.019
-0.400	0.944
0.028	1.469
-0.757	-1.896
-0.578	-11.098
-1.794	-6.456
-0.823	-0.635
0.079	-2.883
0.190	-4.993
-0.141	-6.622
-0.717	-1.620
-0.270	2.944
-0.330	-2.058
-0.792	-1.620
0.249	1.506
0.031	0.649
0.063	-5.767
-0.143	-8.435
-0.927	1.658
0.650	3.770
0.081	-2.521
0.152	-4.772
-0.586	-2.838
-0.248	3.192
-0.116	2.870
-0.764	-1.729
-0.804	3.830
0.041	2.329
-1.030	0.697
-0.721	-7.719
-2.369	-2.941
-1.490	3.299
-0.044	1.018
0.524	-2.256
0.543	-1.980
0.226	2.225
0.543	7.932
0.276	2.444
-0.480	2.046
0.355	7.534
0.517	3.985
-0.245	-2.516
-0.230	-7.484
-0.937	0.624
0.518	2.483
0.586	-5.617
0.183	-6.100
-0.102	-2.677
-0.296	2.421
-0.274	3.250
-0.404	-2.374
-1.388	2.666
-0.174	2.842
-1.392	-1.612
-0.833	-7.623
-1.595	-4.379
-0.602	2.571
1.029	1.300
1.066	-4.822
1.076	-1.304
1.288	-0.346
0.835	4.699
0.671	-0.027
-0.218	-0.514
-0.049	5.318
-0.077	2.089
-1.147	-2.669
-1.169	-7.060
-1.814	-1.634
-0.624	-0.197
0.114	-6.597
0.069	-8.239
-0.454	-2.973
-0.200	0.554
-0.020	3.019
0.656	0.507
-0.180	3.079
0.792	3.924
-0.151	-2.013
-0.461	-5.969
-0.672	-3.200
-0.245	0.761
0.748	-0.317
1.575	-7.444
0.911	-3.024
1.199	-0.361
1.096	3.912
1.267	3.071
0.597	2.174
-0.585	5.439
-0.780	2.917
-1.727	-2.995
-1.649	-4.257
-1.823	1.658
-0.479	3.024
0.734	-1.973
1.179	-5.615
0.164	2.491
1.090	5.881
0.809	8.214
1.172	4.314
0.509	3.970
0.658	6.084
-0.043	1.709
-0.673	-2.721
-0.951	0.334
-0.472	2.004
-0.228	-0.079
0.797	-6.846
-0.243	-4.443
-0.287	-0.376
0.137	0.981
-0.022	-0.124
-0.662	-1.822
-1.969	-2.366
-1.900	-4.432
-2.441	-16.610
-2.369	-20.929
-1.823	-16.019
-0.936	-16.245
-0.470	-20.307
-0.003	-24.554
-1.469	-14.430
-0.516	-10.976
-0.453	-9.227
-0.277	-10.080
-1.284	-8.991
-2.184	-5.294
-2.572	-7.312
-2.963	-11.319
-3.157	-6.910
-2.392	-4.561
-1.857	-8.265
0.032	-14.556
-0.971	-11.608
-1.096	-2.988
-0.051	-1.129
0.253	-3.905
0.507	-5.017
-0.309	-2.503
-0.695	1.995
-1.372	-5.249
-1.750	-6.936
-1.114	-1.541
-0.399	-3.782
-0.616	-7.897
-0.192	-12.850
