0.386	1.002
0.119	5.080
0.297	3.386
0.176	0.553
0.394	0.117
-0.019	-0.567
0.240	-2.957
-0.186	-5.142
0.123	-3.255
0.974	0.806
1.204	1.920
1.017	-2.562
0.321	-3.501
-0.109	2.127
-0.018	3.520
0.087	1.897
-0.027	1.099
0.144	1.039
0.400	0.260
0.469	-2.436
-0.611	-2.388
0.033	-0.402
0.693	-0.165
1.329	-2.317
1.064	-4.778
1.031	-0.787
0.307	5.019
0.463	3.936
0.533	1.510
0.642	1.621
0.240	0.500
0.337	-1.338
-0.642	-1.799
-0.783	1.078
0.047	4.269
0.857	2.783
0.831	-2.718
0.494	-3.160
0.364	2.030
0.400	2.447
0.717	0.350
0.872	-0.440
0.684	-0.569
0.227	-0.779
0.284	-2.822
-0.251	-3.347
0.273	-0.157
0.591	2.204
0.987	0.136
0.404	-2.614
-0.087	2.408
-0.618	6.305
-0.033	3.561
-0.076	1.753
0.074	2.708
-0.151	2.264
0.475	-0.548
-0.046	-3.181
0.030	-1.920
0.724	0.595
0.894	0.378
0.997	-3.280
0.778	-3.373
0.418	1.980
0.286	2.931
0.527	1.059
0.688	0.840
0.419	1.791
0.046	0.349
-0.040	-2.263
-1.037	-1.175
-0.292	3.623
0.420	5.187
1.190	1.770
0.757	-2.082
1.013	0.019
0.543	3.257
0.533	0.847
0.472	-1.432
0.760	-0.365
0.674	0.328
1.084	-1.090
0.181	-3.291
-0.154	-1.906
0.491	1.540
1.064	1.957
0.941	-2.387
0.311	-1.995
-0.254	3.121
-0.074	3.036
0.012	0.646
-0.084	2.194
0.287	2.914
0.484	1.180
0.585	-2.791
-0.104	-2.983
0.616	0.066
0.982	2.222
1.195	0.253
0.703	-3.432
0.696	-0.524
0.231	3.185
0.193	2.144
-0.228	1.651
-0.066	3.480
-0.259	2.615
0.551	0.410
-0.114	-2.820
-0.054	-1.486
0.598	2.900
1.115	3.910
1.201	0.666
1.035	-0.873
0.792	2.668
0.711	2.369
0.726	0.389
0.746	-0.140
0.978	-0.675
0.890	-0.866
0.804	-2.974
-0.004	-3.598
0.459	-0.247
0.907	2.615
1.163	3.030
0.351	1.074
0.043	4.240
-0.200	5.239
0.492	1.296
0.193	0.762
0.245	2.002
0.352	0.895
1.149	-2.458
0.654	-5.296
0.639	-4.337
1.286	0.525
1.440	1.706
1.437	-1.642
1.142	-2.035
0.559	2.955
0.182	4.034
-0.163	2.301
-0.447	2.036
-0.442	1.651
-0.044	0.668
0.344	-1.486
-0.563	-1.005
-0.053	3.647
0.577	5.303
1.134	3.208
0.789	-0.832
0.743	0.881
0.134	4.045
0.393	0.846
0.467	-0.970
0.941	-0.596
0.974	-1.345
1.366	-2.941
0.524	-4.916
0.287	-2.003
0.813	2.441
1.060	3.202
0.842	-0.486
0.450	0.045
0.067	4.490
0.012	3.023
0.128	0.299
0.214	1.332
0.632	1.257
0.732	-0.870
1.153	-4.338
0.668	-4.580
1.356	-0.601
1.401	3.205
1.354	1.733
0.780	-2.194
0.411	1.051
-0.248	4.778
-0.108	2.341
0.034	-0.228
0.197	0.467
0.160	-0.125
0.661	-1.887
-0.063	-3.858
-0.088	-1.811
0.808	3.122
1.309	3.868
1.259	0.890
1.130	-0.735
0.570	2.606
0.167	2.955
-0.012	-0.227
0.311	-0.715
1.007	-0.662
1.099	-1.624
1.328	-4.736
0.400	-4.741
0.361	-0.346
0.367	2.604
0.502	2.419
-0.107	-0.667
-0.235	2.436
-0.792	4.582
-0.480	0.791
-0.275	-0.199
0.569	0.872
0.945	0.541
1.625	-0.685
1.025	-2.827
0.802	-0.410
1.119	4.756
1.208	5.923
0.967	2.061
0.509	0.480
-0.274	3.080
-0.362	2.861
-0.466	0.880
-0.399	1.536
0.326	2.249
0.730	0.375
0.920	-2.794
-0.157	-3.268
0.192	0.281
0.617	2.586
1.214	1.569
1.152	-2.252
1.168	-1.901
0.472	1.983
0.408	0.436
0.047	-0.750
0.464	-0.261
0.712	-1.107
0.982	-1.874
0.307	-4.201
0.065	-0.847
0.600	4.368
