0.000	66.826
0.000	89.088
0.000	69.603
0.000	88.078
0.000	67.213
0.000	85.886
0.000	66.200
0.000	85.771
0.000	65.842
0.000	85.871
0.000	67.990
0.000	89.331
0.000	71.703
0.000	92.450
0.000	72.517
0.000	89.977
0.000	67.592
0.000	84.687
0.000	63.120
0.000	81.035
0.000	59.978
0.000	77.371
0.000	55.111
0.000	71.530
0.000	49.047
0.000	65.946
0.000	45.273
0.000	65.142
0.000	46.255
0.000	64.884
0.000	42.550
0.000	59.337
0.000	37.502
0.000	55.858
0.000	36.908
0.000	59.023
0.000	43.160
0.000	65.532
0.000	47.785
0.000	68.134
0.000	48.734
0.000	67.218
0.000	46.705
0.000	65.491
0.000	46.694
0.000	69.143
0.000	52.128
0.000	72.564
0.000	52.161
0.000	70.746
0.000	51.041
0.000	70.203
0.000	50.425
0.000	69.851
0.000	49.625
0.000	67.952
0.000	47.380
0.000	65.957
0.000	45.337
0.000	64.475
0.000	44.146
0.000	62.575
0.000	41.977
0.000	60.465
0.000	40.306
0.000	57.945
0.000	34.794
0.000	49.984
0.000	22.702
0.000	33.643
0.000	7.308
0.000	22.510
0.000	1.553
0.000	22.213
0.000	6.291
0.000	30.820
0.000	17.936
0.000	46.177
0.000	37.370
0.000	68.620
0.000	61.546
0.000	93.315
0.000	84.168
0.000	110.358
0.000	93.047
0.000	110.768
0.000	86.502
0.000	98.925
0.000	71.802
0.000	84.720
0.000	59.833
0.000	75.492
0.000	53.564
0.000	71.379
0.000	52.431
0.000	75.773
0.000	60.583
0.000	83.045
0.000	64.237
0.000	82.404
0.000	59.641
0.000	74.806
0.000	51.374
0.000	67.893
0.000	46.256
0.000	65.845
0.000	48.539
0.000	69.347
0.000	48.311
0.000	64.102
0.000	39.740
0.000	54.039
0.000	29.885
0.000	46.553
0.000	26.397
0.000	43.559
0.000	19.775
0.000	35.113
0.000	11.983
0.000	29.707
0.000	11.720
0.000	34.716
0.000	19.173
0.000	41.741
0.000	23.093
0.000	41.601
0.000	20.608
0.000	39.527
0.000	18.761
0.000	35.049
0.000	12.399
0.000	30.951
0.000	12.050
0.000	33.863
0.000	16.658
0.000	37.018
0.000	16.915
0.000	34.707
0.000	13.148
0.000	30.782
0.000	9.666
0.000	29.697
0.000	11.954
0.000	32.633
0.000	13.113
0.000	31.767
0.000	10.897
0.000	28.833
0.000	8.941
0.000	28.283
0.000	9.072
0.000	28.467
0.000	8.630
0.000	29.056
0.000	11.393
0.000	33.401
0.000	17.173
0.000	39.982
0.000	22.876
0.000	43.624
0.000	24.789
0.000	45.182
0.000	26.117
0.000	44.271
0.000	21.335
0.000	34.759
0.000	6.445
0.000	16.589
0.000	-11.695
0.000	-0.501
0.000	-27.018
0.000	-12.065
0.000	-33.339
0.000	-14.418
0.000	-33.636
0.000	-12.680
0.000	-27.957
0.000	-1.523
0.000	-13.519
0.000	13.754
0.000	2.340
0.000	29.727
0.000	16.774
0.000	41.939
0.000	27.683
0.000	50.990
0.000	33.023
0.000	52.086
0.000	31.134
0.000	48.746
0.000	26.826
0.000	44.442
0.000	24.163
0.000	43.388
0.000	24.295
0.000	46.108
0.000	29.991
0.000	53.771
0.000	38.262
0.000	61.046
0.000	43.838
0.000	62.788
0.000	40.482
0.000	56.368
0.000	30.471
0.000	41.432
0.000	13.633
0.000	25.986
0.000	2.022
0.000	18.925
0.000	-1.408
0.000	19.096
0.000	2.859
0.000	27.776
0.000	14.827
0.000	39.273
0.000	22.986
0.000	44.403
0.000	25.122
0.000	43.625
0.000	21.988
0.000	37.685
0.000	13.480
0.000	27.967
0.000	3.282
0.000	17.566
0.000	-6.292
0.000	9.643
0.000	-12.803
0.000	3.569
0.000	-20.354
0.000	-4.057
0.000	-24.482
0.000	-4.268
0.000	-21.525
0.000	1.747
0.000	-13.224
0.000	11.352
0.000	-2.888
0.000	20.999
0.000	3.881
0.000	23.225
0.000	1.593
0.000	17.190
0.000	-6.148
0.000	11.895
0.000	-8.417
0.000	10.837
0.000	-8.563
0.000	9.999
0.000	-11.444
0.000	5.353
0.000	-16.867
0.000	-0.699
0.000	-23.887
0.000	-5.877
0.000	-24.167
0.000	-2.051
0.000	-19.040
0.000	3.166
0.000	-14.068
0.000	7.581
0.000	-9.719
0.000	11.256
0.000	-7.568
0.000	11.954
0.000	-7.695
0.000	11.736
0.000	-8.316
0.000	9.345
0.000	-12.482
0.000	3.591
0.000	-20.119
0.000	-6.321
