0,000	-26,047
0,000	-64,599
0,000	-30,568
0,000	-73,280
0,000	-40,321
0,000	-81,069
0,000	-45,533
0,000	-80,552
0,000	-36,263
0,000	-63,755
0,000	-17,514
0,000	-50,165
0,000	-11,868
0,000	-50,022
0,000	-15,731
0,000	-56,784
0,000	-23,563
0,000	-64,157
0,000	-27,783
0,000	-63,872
0,000	-25,535
0,000	-60,238
0,000	-21,573
0,000	-58,859
0,000	-24,072
0,000	-66,566
0,000	-35,751
0,000	-79,101
0,000	-46,578
0,000	-85,596
0,000	-47,854
0,000	-84,062
0,000	-46,467
0,000	-83,460
0,000	-45,443
0,000	-80,234
0,000	-41,414
0,000	-76,322
0,000	-36,095
0,000	-70,061
0,000	-27,634
0,000	-58,851
0,000	-15,306
0,000	-46,844
0,000	-5,781
0,000	-39,769
0,000	-0,974
0,000	-39,348
0,000	-4,759
0,000	-44,784
0,000	-8,897
0,000	-45,470
0,000	-7,644
0,000	-44,849
0,000	-6,174
0,000	-39,277
0,000	4,724
0,000	-24,121
0,000	21,720
0,000	-7,323
0,000	35,915
0,000	0,311
0,000	36,571
0,000	-2,769
0,000	31,348
0,000	-9,908
0,000	21,314
0,000	-24,509
0,000	3,514
0,000	-39,883
0,000	-5,169
0,000	-40,227
0,000	0,871
0,000	-32,062
0,000	8,132
0,000	-28,959
0,000	6,830
0,000	-31,730
0,000	4,822
0,000	-31,791
0,000	6,467
0,000	-28,801
0,000	11,769
0,000	-19,968
0,000	24,704
0,000	-4,251
0,000	38,983
0,000	4,822
0,000	43,521
0,000	5,235
0,000	43,064
0,000	9,349
0,000	53,793
0,000	27,032
0,000	75,294
0,000	48,795
0,000	94,972
0,000	64,299
0,000	104,775
0,000	67,766
0,000	103,163
0,000	63,270
0,000	95,878
0,000	52,650
0,000	85,019
0,000	45,118
0,000	81,449
0,000	44,007
0,000	81,518
0,000	42,644
0,000	76,158
0,000	33,464
0,000	64,705
0,000	20,971
0,000	51,375
0,000	7,374
0,000	37,864
0,000	-4,133
0,000	31,515
0,000	-5,386
0,000	33,423
0,000	0,789
0,000	44,159
0,000	11,230
0,000	49,692
0,000	10,300
0,000	44,229
0,000	5,436
0,000	44,680
0,000	13,423
0,000	58,572
0,000	30,792
0,000	77,919
0,000	49,181
0,000	92,873
0,000	59,106
0,000	98,213
0,000	61,763
0,000	96,741
0,000	54,513
0,000	86,551
0,000	45,925
0,000	80,499
0,000	42,256
0,000	76,396
0,000	33,016
0,000	62,386
0,000	18,849
0,000	51,979
0,000	13,761
0,000	53,669
0,000	21,579
0,000	60,098
0,000	21,389
0,000	56,711
0,000	19,439
0,000	60,240
0,000	28,460
0,000	70,911
0,000	37,129
0,000	75,018
0,000	34,524
0,000	67,510
0,000	27,673
0,000	65,895
0,000	31,459
0,000	72,658
0,000	39,170
0,000	79,285
0,000	41,811
0,000	76,259
0,000	35,012
0,000	66,868
0,000	23,684
0,000	55,321
0,000	13,077
0,000	46,197
0,000	6,539
0,000	43,111
0,000	5,604
0,000	42,061
0,000	1,453
0,000	32,727
0,000	-12,026
0,000	18,769
0,000	-23,505
0,000	9,813
0,000	-29,832
0,000	5,612
0,000	-33,351
0,000	2,009
0,000	-36,962
0,000	-0,682
0,000	-36,956
0,000	2,539
0,000	-31,273
0,000	9,023
0,000	-25,377
0,000	15,553
0,000	-16,421
0,000	26,843
0,000	-3,480
0,000	38,805
0,000	3,930
0,000	42,026
0,000	1,526
0,000	31,641
0,000	-12,922
0,000	18,640
0,000	-20,922
0,000	16,781
0,000	-18,566
0,000	22,168
0,000	-10,700
0,000	31,067
0,000	-0,790
0,000	43,717
0,000	14,446
0,000	58,706
0,000	28,412
0,000	73,315
0,000	42,641
0,000	83,556
0,000	46,437
0,000	82,577
0,000	46,012
0,000	86,602
0,000	54,687
0,000	94,979
0,000	58,777
0,000	95,008
0,000	55,578
0,000	88,463
0,000	46,058
0,000	77,708
0,000	34,030
0,000	65,237
0,000	20,526
0,000	47,933
0,000	-1,711
0,000	21,799
0,000	-27,941
0,000	-1,617
0,000	-48,500
0,000	-19,991
0,000	-63,469
0,000	-30,830
0,000	-70,023
0,000	-32,180
0,000	-67,770
0,000	-28,022
0,000	-61,962
0,000	-20,149
0,000	-49,798
0,000	-2,807
0,000	-27,919
0,000	20,032
0,000	-8,817
0,000	36,426
0,000	7,582
0,000	49,295
0,000	13,075
0,000	50,398
0,000	12,298
0,000	44,615
0,000	0,398
0,000	29,515
0,000	-16,466
0,000	11,097
0,000	-35,606
0,000	-5,365
0,000	-46,788
0,000	-10,964
0,000	-46,564
0,000	-5,213
0,000	-38,458
0,000	1,061
0,000	-33,701
0,000	7,829
0,000	-25,330
0,000	14,564
0,000	-21,333
0,000	15,535
0,000	-24,678
0,000	10,049
0,000	-31,318
0,000	1,744
0,000	-37,956
0,000	-5,066
0,000	-48,668
0,000	-19,259
0,000	-63,839
0,000	-33,102
0,000	-76,392
0,000	-43,703
0,000	-83,439
0,000	-48,026
0,000	-86,882
0,000	-50,092
0,000	-85,904
0,000	-44,688
0,000	-75,448
0,000	-30,642
0,000	-58,367
0,000	-12,038
0,000	-41,219
0,000	2,307
0,000	-30,650
0,000	10,175
0,000	-23,151
0,000	18,008
0,000	-16,159
0,000	23,175
0,000	-13,020
0,000	24,497
0,000	-14,005
0,000	21,370
0,000	-18,727
0,000	14,561
0,000	-27,915
0,000	3,999
0,000	-36,949
0,000	-3,091
0,000	-43,538
0,000	-9,318
0,000	-50,503
0,000	-15,797
0,000	-54,825
0,000	-18,022
0,000	-56,609
0,000	-18,332
0,000	-53,079
0,000	-15,571
0,000	-53,716
0,000	-16,691
0,000	-53,627
0,000	-14,562
0,000	-47,718
0,000	-5,019
0,000	-36,255
0,000	7,301
0,000	-23,845
0,000	16,862
0,000	-18,364
0,000	20,953
0,000	-14,009
0,000	23,407
0,000	-15,165
0,000	21,132
0,000	-15,659
0,000	22,118
0,000	-14,146
0,000	25,510
0,000	-8,551
0,000	29,394
0,000	-10,479
0,000	21,722
0,000	-20,708
0,000	15,121
0,000	-21,465
0,000	17,582
0,000	-17,039
0,000	23,533
0,000	-10,165
0,000	30,456
0,000	-3,926
0,000	33,442
0,000	-5,649
0,000	27,451
0,000	-16,751
0,000	11,910
0,000	-33,672
0,000	-1,890
0,000	-40,654
0,000	-3,650
0,000	-42,357
0,000	-7,611
0,000	-46,096
0,000	-10,078
0,000	-48,136
0,000	-10,781
0,000	-46,626
0,000	-6,660
0,000	-42,257
0,000	-1,923
0,000	-35,326
0,000	5,437
0,000	-28,682
0,000	10,091
0,000	-27,240
0,000	10,365
0,000	-22,673
0,000	21,240
0,000	-9,246
0,000	37,263
0,000	7,484
0,000	49,152
0,000	13,831
0,000	52,886
0,000	18,135
0,000	58,092
0,000	22,837
0,000	59,658
0,000	20,220
0,000	53,981
0,000	12,690
0,000	44,730
0,000	2,279
0,000	34,994
0,000	-5,889
0,000	27,882
0,000	-14,342
0,000	20,365
0,000	-18,644
0,000	17,720
0,000	-19,293
0,000	18,643
0,000	-17,660
0,000	21,242
0,000	-14,103
0,000	25,477
0,000	-9,757
0,000	29,765
0,000	-5,283
0,000	30,708
0,000	-11,321
0,000	21,464
0,000	-16,440
0,000	21,539
0,000	-14,492
0,000	24,100
0,000	-10,395
0,000	29,146
0,000	-7,755
0,000	29,805
0,000	-4,786
0,000	35,329
0,000	1,130
0,000	41,711
0,000	7,351
0,000	46,735
0,000	10,805
0,000	48,416
0,000	11,394
0,000	48,941
0,000	12,479
0,000	49,700
0,000	10,903
0,000	46,351
0,000	8,580
0,000	45,383
0,000	6,903
0,000	42,574
0,000	1,827
0,000	34,012
0,000	-6,591
0,000	30,672
0,000	-2,630
0,000	39,254
0,000	8,168
0,000	49,573
0,000	14,204
0,000	52,145
0,000	16,805
0,000	56,862
0,000	22,559
0,000	62,168
0,000	26,385
0,000	62,971
0,000	22,766
0,000	56,267
0,000	15,038
0,000	47,125
0,000	5,695
0,000	39,683
0,000	1,192
0,000	37,828
0,000	0,233
0,000	37,880
0,000	1,396
0,000	37,833
0,000	-1,773
0,000	31,272
0,000	-12,314
0,000	19,107
0,000	-21,722
0,000	11,980
0,000	-27,616
0,000	8,697
0,000	-28,153
0,000	10,890
0,000	-23,491
0,000	16,696
0,000	-18,179
0,000	20,909
0,000	-15,439
0,000	20,312
0,000	-20,510
0,000	12,880
0,000	-28,153
0,000	6,640
0,000	-32,329
0,000	2,156
0,000	-37,410
0,000	-0,213
0,000	-35,941
0,000	3,806
0,000	-28,475
0,000	13,326
0,000	-21,207
0,000	14,746
0,000	-25,858
0,000	7,566
0,000	-33,891
0,000	0,010
0,000	-39,802
0,000	-6,412
0,000	-48,742
0,000	-16,607
0,000	-58,142
0,000	-24,242
0,000	-61,024
0,000	-20,359
0,000	-51,468
0,000	-6,721
0,000	-35,418
0,000	10,022
0,000	-22,054
0,000	18,230
0,000	-18,329
0,000	18,322
0,000	-19,609
0,000	15,543
0,000	-25,279
0,000	6,603
0,000	-35,702
0,000	-2,521
0,000	-44,022
0,000	-11,261
0,000	-53,652
0,000	-20,709
0,000	-58,960
0,000	-18,750
0,000	-48,590
0,000	-2,322
0,000	-30,392
0,000	14,514
0,000	-17,712
0,000	22,864
0,000	-12,688
0,000	24,811
0,000	-13,388
0,000	23,065
0,000	-13,403
0,000	24,877
0,000	-12,820
0,000	24,361
0,000	-13,288
0,000	22,616
0,000	-17,992
0,000	14,942
0,000	-27,872
0,000	5,108
0,000	-35,558
0,000	-1,586
0,000	-40,672
0,000	-4,079
0,000	-41,169
0,000	-3,248
0,000	-40,069
0,000	-1,515
0,000	-36,641
0,000	3,353
0,000	-32,961
0,000	4,909
0,000	-30,440
0,000	9,272
0,000	-25,876
0,000	12,361
0,000	-23,507
0,000	15,065
0,000	-21,612
0,000	14,664
0,000	-25,025
0,000	10,724
0,000	-25,698
0,000	15,310
0,000	-16,038
0,000	25,747
0,000	-6,778
0,000	33,594
0,000	-2,285
0,000	36,414
0,000	-0,214
0,000	36,583
0,000	-2,025
0,000	33,961
0,000	-3,946
0,000	33,301
0,000	-2,378
0,000	38,819
0,000	4,233
0,000	41,139
0,000	2,320
0,000	36,741
0,000	-5,311
0,000	24,833
0,000	-19,170
0,000	13,710
0,000	-24,740
0,000	12,240
0,000	-25,073
0,000	13,752
0,000	-21,652
0,000	17,929
0,000	-17,410
0,000	21,185
0,000	-16,093
0,000	20,788
0,000	-17,158
0,000	19,288
0,000	-18,162
0,000	21,047
0,000	-10,686
0,000	34,644
0,000	7,562
0,000	56,692
0,000	32,473
0,000	83,549
0,000	56,527
0,000	98,087
0,000	59,033
0,000	88,607
0,000	38,510
0,000	63,384
0,000	15,409
0,000	44,494
0,000	3,323
0,000	40,388
0,000	6,584
0,000	47,694
0,000	12,702
0,000	49,754
0,000	9,251
0,000	42,136
0,000	-0,802
0,000	29,496
0,000	-14,871
0,000	16,185
0,000	-26,393
0,000	6,760
0,000	-33,200
0,000	2,737
0,000	-35,994
0,000	-0,314
0,000	-38,494
0,000	0,340
0,000	-32,757
0,000	9,315
0,000	-19,878
0,000	26,165
0,000	-3,438
0,000	39,243
0,000	5,964
0,000	45,814
0,000	10,118
0,000	46,789
0,000	8,163
0,000	44,345
0,000	6,998
0,000	45,151
0,000	9,124
0,000	46,655
0,000	9,416
0,000	46,823
0,000	10,070
0,000	47,762
0,000	8,779
0,000	43,800
0,000	2,405
0,000	35,424
0,000	-7,609
0,000	22,853
0,000	-20,497
0,000	12,497
0,000	-26,189
0,000	11,669
0,000	-23,021
0,000	16,249
0,000	-20,740
0,000	14,388
0,000	-25,909
0,000	8,658
0,000	-29,959
0,000	7,192
0,000	-29,009
0,000	7,938
0,000	-30,811
0,000	5,020
0,000	-32,508
0,000	5,984
0,000	-28,397
0,000	12,079
0,000	-23,238
0,000	14,083
0,000	-25,496
0,000	9,723
0,000	-27,316
0,000	12,026
0,000	-21,189
0,000	19,927
0,000	-13,825
0,000	27,900
0,000	-4,227
0,000	37,591
0,000	4,368
0,000	44,929
0,000	10,670
0,000	50,810
0,000	15,494
0,000	54,767
0,000	20,173
0,000	59,173
0,000	22,328
0,000	57,857
0,000	16,999
0,000	48,769
0,000	3,079
0,000	30,215
0,000	-16,364
0,000	11,731
0,000	-33,621
0,000	-3,651
0,000	-48,587
0,000	-18,220
0,000	-61,663
0,000	-30,513
0,000	-73,667
0,000	-42,351
0,000	-85,964
0,000	-55,606
0,000	-98,436
0,000	-64,223
0,000	-102,582
0,000	-63,942
0,000	-97,658
0,000	-55,409
0,000	-86,376
0,000	-41,745
0,000	-70,650
0,000	-23,361
0,000	-48,283
0,000	0,618
0,000	-26,618
0,000	18,371
0,000	-12,539
0,000	31,341
0,000	2,086
0,000	48,007
0,000	19,988
0,000	66,452
0,000	37,831
0,000	82,950
0,000	51,728
0,000	93,729
0,000	60,947
0,000	102,190
0,000	68,137
0,000	105,193
0,000	63,993
0,000	95,516
0,000	52,031
0,000	81,953
0,000	37,579
0,000	68,520
0,000	26,026
0,000	59,629
0,000	19,643
0,000	55,037
0,000	16,405
0,000	52,520
0,000	12,700
0,000	44,467
0,000	0,982
0,000	32,761
0,000	-9,189
0,000	23,735
0,000	-18,661
0,000	12,357
0,000	-31,369
0,000	0,018
0,000	-43,296
0,000	-11,393
0,000	-52,808
0,000	-16,946
0,000	-53,332
0,000	-13,674
0,000	-47,704
0,000	-6,026
0,000	-38,169
0,000	4,805
0,000	-27,208
0,000	14,403
0,000	-19,848
0,000	18,946
0,000	-19,141
0,000	15,901
0,000	-23,431
0,000	12,461
0,000	-26,271
0,000	8,679
0,000	-32,040
0,000	2,291
0,000	-37,595
0,000	-2,895
0,000	-41,180
0,000	-4,340
0,000	-42,251
0,000	-7,201
0,000	-47,196
0,000	-13,212
0,000	-54,510
0,000	-20,084
0,000	-57,607
0,000	-19,035
0,000	-54,280
0,000	-16,657
0,000	-55,268
0,000	-18,538
0,000	-54,243
0,000	-13,849
0,000	-48,091
0,000	-8,481
0,000	-44,904
0,000	-6,549
0,000	-42,085
0,000	-3,854
0,000	-41,387
0,000	-5,612
0,000	-45,266
0,000	-11,005
0,000	-50,565
0,000	-13,133
0,000	-47,379
0,000	-6,846
0,000	-39,410
0,000	2,825
0,000	-29,175
0,000	12,646
0,000	-21,350
0,000	19,006
0,000	-15,152
0,000	24,069
0,000	-13,304
0,000	20,910
0,000	-21,423
0,000	12,049
0,000	-25,933
0,000	13,994
0,000	-17,939
0,000	25,838
0,000	-5,804
0,000	33,556
0,000	-5,825
0,000	27,489
0,000	-12,433
0,000	22,339
0,000	-16,759
0,000	18,862
0,000	-18,935
0,000	18,801
0,000	-17,746
0,000	19,769
0,000	-17,196
0,000	20,972
0,000	-14,813
0,000	22,989
0,000	-15,488
0,000	18,998
0,000	-21,206
0,000	13,072
0,000	-27,826
0,000	6,433
0,000	-32,886
0,000	2,958
0,000	-35,303
0,000	1,988
0,000	-34,226
0,000	4,855
0,000	-29,718
0,000	9,990
0,000	-24,873
0,000	16,419
0,000	-15,834
0,000	26,863
0,000	-5,592
0,000	34,178
0,000	-2,801
0,000	33,936
0,000	-2,888
0,000	35,631
0,000	-0,458
0,000	37,955
0,000	1,638
0,000	37,662
0,000	-2,765
0,000	30,134
0,000	-12,029
0,000	19,405
0,000	-24,167
0,000	6,764
0,000	-37,111
0,000	-6,647
0,000	-49,706
0,000	-15,814
0,000	-53,561
0,000	-15,045
0,000	-49,812
0,000	-9,796
0,000	-44,475
0,000	-4,066
0,000	-38,521
0,000	0,648
0,000	-35,010
0,000	2,980
0,000	-34,490
0,000	-0,159
0,000	-42,406
0,000	-9,533
0,000	-49,727
0,000	-14,585
0,000	-52,569
0,000	-13,967
0,000	-47,737
0,000	-5,876
0,000	-38,751
0,000	2,429
0,000	-31,260
0,000	8,108
0,000	-28,693
0,000	6,744
0,000	-33,856
0,000	0,623
0,000	-37,380
0,000	1,355
0,000	-33,302
0,000	6,824
0,000	-28,202
0,000	9,242
0,000	-29,424
0,000	5,637
0,000	-33,692
0,000	0,893
0,000	-37,629
0,000	-0,812
0,000	-38,242
0,000	-0,035
0,000	-34,683
0,000	6,686
0,000	-26,451
0,000	14,074
0,000	-20,084
0,000	19,700
0,000	-16,198
0,000	21,369
0,000	-17,449
0,000	14,460
0,000	-29,919
0,000	-0,612
0,000	-45,659
0,000	-15,324
0,000	-58,452
0,000	-25,479
0,000	-65,619
0,000	-30,317
0,000	-70,350
0,000	-37,029
0,000	-80,020
0,000	-49,014
0,000	-90,819
0,000	-54,933
0,000	-91,432
0,000	-52,572
0,000	-88,750
0,000	-49,481
0,000	-83,561
0,000	-42,253
0,000	-75,252
0,000	-34,239
0,000	-68,171
0,000	-28,878
0,000	-65,113
0,000	-27,362
0,000	-64,262
0,000	-25,496
0,000	-58,492
0,000	-15,087
0,000	-45,940
0,000	-4,075
0,000	-38,851
0,000	0,990
0,000	-34,258
0,000	4,305
0,000	-32,442
0,000	4,876
0,000	-31,828
0,000	6,567
0,000	-28,564
0,000	10,146
0,000	-25,951
0,000	11,098
0,000	-29,392
0,000	0,764
0,000	-46,424
0,000	-18,415
0,000	-63,000
0,000	-30,944
0,000	-70,714
0,000	-34,436
0,000	-71,626
0,000	-32,982
0,000	-67,683
0,000	-28,165
0,000	-63,354
0,000	-23,390
0,000	-57,390
0,000	-18,195
0,000	-55,410
0,000	-17,796
0,000	-55,227
0,000	-18,681
0,000	-56,411
0,000	-18,882
0,000	-54,997
0,000	-17,401
0,000	-55,413
0,000	-17,418
0,000	-52,156
0,000	-11,592
0,000	-44,920
0,000	-4,082
0,000	-38,492
0,000	3,677
0,000	-25,771
0,000	20,476
0,000	-8,635
0,000	34,017
0,000	-1,849
0,000	33,237
0,000	-8,914
0,000	21,738
0,000	-21,636
0,000	11,198
0,000	-27,922
